id;name;title;room_type;city;latitude;longitude;rating;total_votes;price
591128694199813702;Condominio apartamento com piscina e sauna;Condomínio em Barra da Tijuca;entire_home;Barra da Tijuca;-23.00162;-43.35061;4,79;39;356
50096596;Laranjeiras com Estacionamento, Piscina e Academia;Condomínio em Laranjeiras;entire_home;Laranjeiras;-22.93261;-43.18546;4,68;19;257
686807189047302319;Apartamento tranquilo de localização privilegiada.;Condomínio em Rio de Janeiro;entire_home;Rio de Janeiro;-22.99673;-43.37805;4,7;20;230
941320269642287857;Studio na Praia de Botafogo e vista para o Cristo;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.94849574682631;-43.18259820342064;;0;248
43054703;Paz e Tranquilidade na Urca!!!;Apartamento em Urca;entire_home;Urca;-22.94515;-43.16236;4,93;43;419
770826172933387178;Apartamento com vista para Copacabana;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.9758844;-43.1884688;;0;262
13206303;Pepezinho Oceanview;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-23.01462;-43.30624;4,72;46;410
614647027666266915;APARTAMENTO LEME à 100m da praia;Apartamento em Leme;entire_home;Leme;-22.963612;-43.171837;4,95;19;397
38726161;Parque Olímpico/Arena Jeunesse/Rio Centro;Condomínio em Jacarepaguá;entire_home;Jacarepaguá;-22.97059;-43.3905;4,94;33;331
17151683;ilive004;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.9849;-43.19568;4,74;34;579
852900198645139176;Loft na melhor quadra do Leblon.;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.98188;-43.22048;5,0;6;324
46229908;Flat completo com cozinha, vaga e piscina liberada;Apartamento em Barra da Tijuca;entire_home;Barra da Tijuca;-22.96994;-43.38814;4,9;92;250
2560321;Luxury 2 Suites In Copacabana Beach;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.96636;-43.17355;4,9;186;561
841145423657053652;Omar do Rio: Moderno 2Qtos a 350m da Praia de Ipanema, 120m do Metrô General Osório, c/ Internet 250mbps, SmartTV, Workstation, Garagem (BT 82/301);Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.98212683565764;-43.19918281793715;4,0;3;596
10751409;Studio privado em amplo jardim com piscina;Suíte de hóspedes em Rio de Janeiro;entire_home;Rio de Janeiro;-22.91518;-43.19149;4,94;253;276
54037378;Apartamento aconchegante e charmoso perto do metrô e da Lapa;Apartamento em Glória;entire_home;Glória;-22.91988754272461;-43.17947006225586;4,84;45;249
613062329635904267;Flat no coração de Ipanema;Apartamento em Ipanema;entire_home;Ipanema;-22.98617;-43.19963;4,88;41;602
704386326733787881;Studio aconchegante Copacabana Posto 4 - acomoda 4;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.97408;-43.1908;4,67;6;240
863117739943475536;Melhor Casa de Copacabana;Casa em Rio de Janeiro;entire_home;Rio de Janeiro;-22.96128805847741;-43.17598559685931;4,75;4;169
658429305237130502;Flat Praia do Pontal Beira Mar;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-23.0304661;-43.4760283;4,93;55;330
10982864;Apto 2 quartos na Praia Barra da Tijuca;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-23.00972;-43.34434;4,79;42;484
4647627;IPANEMA - COMFORTABLE and  COZY;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.98311;-43.19777;4,74;81;386
901471337971019306;Apartamento na Praia de Botafogo;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.94153822307322;-43.17627826743914;5,0;7;453
32315193;Leme/Copa - Estúdio aconchegante a 5 minutos da praia.;Condomínio em Rio de Janeiro ;entire_home;Rio de Janeiro ;-22.9646;-43.1726;4,73;59;196
53404265;Apartamento em Copacabana - Posto 5;Apartamento em Copacabana;entire_home;Copacabana;-22.978807;-43.190331;4,97;30;485
679376709486065240;design de copa;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.96741;-43.18333;4,79;14;291
942761249642350089;Apê/V. Militar/Deodoro/UNIFA/EsSLog/Metrô/Maracanã;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.843015815679603;-43.35926815580387;;0;111
53571495;APtº perto Westshoping com garagem coberta/250 Mb;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.884123858977024;-43.569839335647075;;0;132
932818761901832361;Apartamento clean no Leblon;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.978892773079405;-43.22410061957397;;0;361
651386978375943090;Apartamento encantador no melhor  Flamengo;Condomínio em Flamengo;entire_home;Flamengo;-22.93788;-43.17528;4,89;9;285
27600749;Apartamento em Copacabana;Apartamento em Copacabana;entire_home;Copacabana;-22.96454;-43.17416;4,96;89;295
13665762;Condominio Resort na Barra da Tijuca;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.99828;-43.34713;4,94;116;380
22431446;Pertíssimo da praia, vizinho do Othon Hotel;Apartamento em Copacabana;entire_home;Copacabana;-22.97765;-43.19028;4,93;95;366
585426678386481033;Copacabana Posto 6 próximo ao Arpoador;Apartamento em Copacabana;entire_home;Copacabana;-22.98751;-43.19039;4,83;52;340
48006614;O Básico Luxuoso no coração de Copacabana;Apartamento em Copacabana;entire_home;Copacabana;-22.96807;-43.18764;4,7;57;253
684669987710056301;Estúdio Luxo - Ipanema/RJ;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.9837065;-43.1995937;4,86;14;651
675190753914751260;Próximo à praia do Flamengo, você perto de tudo!;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.93533;-43.17676;4,71;21;279
18411569;LINDO STUDIO C/WI-FI NO CORAÇÃO DE COPACABANA;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.9623;-43.17754;4,65;110;185
900676457210746325;Flat Design no Coração do Leblon;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.9853277;-43.2218373;5,0;4;559
669552290286821790;Excelente Apartamento Ipanema;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.9841418;-43.203935;4,9;10;346
920470393906832172;Júnior Lapa RJ, Studio local nobre, Bairro Fátima;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.91658886757703;-43.1883455067873;;0;201
587398941433710747;1 quarto a uma quadra da praia de Copacabana;Apartamento em Copacabana;entire_home;Copacabana;-22.97289;-43.18892;4,57;7;274
46336719;apto no melhor bairro bonito e seguro do Rio;Apartamento em Barra da Tijuca;entire_home;Barra da Tijuca;-22.98669;-43.35732;4,88;24;491
921008309896565966;Venha curtir Copacabana!;Loft em Rio de Janeiro;entire_home;Rio de Janeiro;-22.972699;-43.1913971;;0;170
912350605725308489;Lindo 2Qtos a 350m da Praia de Ipanema (BT 82/207);Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.982340374713075;-43.1992939886697;;0;871
47267124;APARTAMENTO CHARMOSO A UMA QUADRA DA PRAIA;Apartamento em Copacabana;entire_home;Copacabana;-22.97325;-43.18564;5,0;45;440
53004418;Apto Barra da Tijuca - Frente à Praia - Posto 6;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-23.01068;-43.34361;4,87;62;591
910261209419116456;Flat frontal mar;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-23.0097919;-43.3542152;4,86;7;496
6464482;Flat Frontal Mar Pé na areia em praia paradisíaca;Apartamento em Recreio dos Bandeirantes;entire_home;Recreio dos Bandeirantes;-23.03054;-43.47603;4,94;149;453
12241664;COPA MAR - na quadra praia;Loft em Rio de Janeiro;entire_home;Rio de Janeiro;-22.96441;-43.17505;4,79;160;312
17646772;Princesa de Copacabana-Elegante vista para o mar;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.96483;-43.17368;4,75;68;261
52455998;Melhor ponto do Leblon e do Rio/500m da praia;Apartamento em Leblon;entire_home;Leblon;-22.984942607243823;-43.22976798190121;5,0;46;398
712052830705453932;Apartamento 2 qts aconchegante no coração do RJ.;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.89196;-43.22097;4,88;16;154
852226587134460306;Moderno 2Qtos a 350m da Praia de Copa (SF 135/604);Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.980988540695968;-43.192416837867455;5,0;3;573
29286451;Apartamento em Copacabana (1 quadra da praia);Apartamento em Copacabana;entire_home;Copacabana;-22.9803;-43.19027;4,68;50;210
937507581664422597;Apto Recreio com área de lazer;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-23.024196411856533;-43.509647715693085;;0;334
2306767;Estúdio na Praia de Copacabana;Apartamento em Rio;entire_home;Rio;-22.96477;-43.17605;4,68;158;233
38894016;Apartamento condomínio Barra Bonita / PuertoMadero;Condomínio em Recreio dos Bandeirantes;entire_home;Recreio dos Bandeirantes;-23.02204;-43.48922;4,73;98;261
7475917;STUDIO no LEME / COPACABANA;Apartamento em Rio de Janeiro;entire_home;Rio de Janeiro;-22.96266;-43.17039;4,53;43;219
53260544;Lindo studio Av Atlântica com Rua Miguel Lemos .;Apartamento em Copacabana;entire_home;Copacabana;-22.97811;-43.18931;4,75;16;327
