model,history,neurons,layers,optimizer,learning_rate,loss,y_log,r2_score,mape,time,epochs
<keras.src.engine.sequential.Sequential object at 0x40b5cbdd0>,<keras.src.callbacks.History object at 0x40b572e10>,128,2,sgd,0.01,mean_absolute_percentage_error,False,0.2892112021278088,0.24978681662766397,2.81803297996521,133
<keras.src.engine.sequential.Sequential object at 0x40b5f5a10>,<keras.src.callbacks.History object at 0x40d1db910>,128,2,sgd,0.001,mean_squared_logarithmic_error,True,-3.464964222503152,0.9821773610031552,7.0449488162994385,500
<keras.src.engine.sequential.Sequential object at 0x40e243dd0>,<keras.src.callbacks.History object at 0x40e4886d0>,128,2,sgd,0.001,mean_squared_logarithmic_error,False,-0.11927484263019128,0.277661988537431,48.62267303466797,2642
<keras.src.engine.sequential.Sequential object at 0x40fd65350>,<keras.src.callbacks.History object at 0x40fdcd5d0>,128,2,sgd,0.001,mse,True,-3.4636124462104005,0.9824198638613457,6.7994019985198975,339
<keras.src.engine.sequential.Sequential object at 0x41101edd0>,<keras.src.callbacks.History object at 0x41117b790>,128,2,sgd,0.001,mse,False,-3.5375889685183948,0.9986283523448527,2.2505033016204834,31
<keras.src.engine.sequential.Sequential object at 0x40aafb910>,<keras.src.callbacks.History object at 0x410658a90>,128,2,sgd,0.001,mean_absolute_percentage_error,True,-3.4506779054958603,0.9798668908873565,4.693544864654541,179
<keras.src.engine.sequential.Sequential object at 0x4119c40d0>,<keras.src.callbacks.History object at 0x41213db90>,128,2,sgd,0.001,mean_absolute_percentage_error,False,0.0896816342404192,0.257061171421118,9.542556762695312,444
<keras.src.engine.sequential.Sequential object at 0x412f43dd0>,<keras.src.callbacks.History object at 0x412d9ba50>,128,3,adam,0.1,mean_squared_logarithmic_error,True,-3.4488615792239132,0.9799961082562187,3.0617618560791016,117
<keras.src.engine.sequential.Sequential object at 0x413281c10>,<keras.src.callbacks.History object at 0x415017f10>,128,3,adam,0.1,mean_squared_logarithmic_error,False,0.38594815907177515,0.24585695872094004,1.961787223815918,55
<keras.src.engine.sequential.Sequential object at 0x414b95e90>,<keras.src.callbacks.History object at 0x415515c50>,128,3,adam,0.1,mse,True,-3.5624118645576575,0.9996131926928996,1.6850159168243408,32
<keras.src.engine.sequential.Sequential object at 0x415763fd0>,<keras.src.callbacks.History object at 0x416922990>,128,3,adam,0.1,mse,False,0.2517850951502607,0.32898907875074807,1.6565167903900146,47
<keras.src.engine.sequential.Sequential object at 0x416cbc3d0>,<keras.src.callbacks.History object at 0x417565010>,128,3,adam,0.1,mean_absolute_percentage_error,True,-3.452767666804605,0.9798705950386342,2.3039658069610596,102
<keras.src.engine.sequential.Sequential object at 0x41891bdd0>,<keras.src.callbacks.History object at 0x4189a5390>,128,3,adam,0.1,mean_absolute_percentage_error,False,-0.09163441908709413,0.2898585200598441,1.8433079719543457,67
<keras.src.engine.sequential.Sequential object at 0x4178f2b10>,<keras.src.callbacks.History object at 0x4169d0b10>,128,3,adam,0.01,mean_squared_logarithmic_error,True,-3.449565607092775,0.9799687556021064,3.0197479724884033,146
<keras.src.engine.sequential.Sequential object at 0x4175fb890>,<keras.src.callbacks.History object at 0x41b4aa950>,128,3,adam,0.01,mean_squared_logarithmic_error,False,0.486804386154411,0.2961520546549302,3.438570261001587,138
<keras.src.engine.sequential.Sequential object at 0x41afdba90>,<keras.src.callbacks.History object at 0x41ab9c650>,128,3,adam,0.01,mse,True,-3.4469747976800686,0.9796779774812042,2.6213080883026123,109
<keras.src.engine.sequential.Sequential object at 0x41ca4bdd0>,<keras.src.callbacks.History object at 0x41c511950>,128,3,adam,0.01,mse,False,0.48297455810034007,0.23526432313475182,2.192305088043213,90
<keras.src.engine.sequential.Sequential object at 0x41c9fa290>,<keras.src.callbacks.History object at 0x41dc00490>,128,3,adam,0.01,mean_absolute_percentage_error,True,-3.448353817514149,0.9795577449806705,1.8580350875854492,71
<keras.src.engine.sequential.Sequential object at 0x41dee7dd0>,<keras.src.callbacks.History object at 0x41f264850>,128,3,adam,0.01,mean_absolute_percentage_error,False,0.33074943855551664,0.24791441859640873,2.282935619354248,94
<keras.src.engine.sequential.Sequential object at 0x41f49aa50>,<keras.src.callbacks.History object at 0x41f4888d0>,128,3,adam,0.001,mean_squared_logarithmic_error,True,-3.4524841708191483,0.9803686795625493,3.026388168334961,142
<keras.src.engine.sequential.Sequential object at 0x41f1bd8d0>,<keras.src.callbacks.History object at 0x41f487750>,128,3,adam,0.001,mean_squared_logarithmic_error,False,0.3773108557257816,0.24756303276098823,6.0609049797058105,333
<keras.src.engine.sequential.Sequential object at 0x423233dd0>,<keras.src.callbacks.History object at 0x4232ce110>,128,3,adam,0.001,mse,True,-3.4527390872199852,0.9805240128435045,4.164912700653076,225
<keras.src.engine.sequential.Sequential object at 0x42394d1d0>,<keras.src.callbacks.History object at 0x422ccf2d0>,128,3,adam,0.001,mse,False,0.24816733351575693,0.3613241272402238,1.6190030574798584,61
<keras.src.engine.sequential.Sequential object at 0x423928f90>,<keras.src.callbacks.History object at 0x424b38710>,128,3,adam,0.001,mean_absolute_percentage_error,True,-3.45310650263571,0.9803372580849556,2.582303047180176,131
<keras.src.engine.sequential.Sequential object at 0x4237af250>,<keras.src.callbacks.History object at 0x4268f70d0>,128,3,adam,0.001,mean_absolute_percentage_error,False,0.27894012022773473,0.2190309708804346,3.4875190258026123,187
<keras.src.engine.sequential.Sequential object at 0x42326e090>,<keras.src.callbacks.History object at 0x42718aed0>,128,3,sgd,0.1,mean_squared_logarithmic_error,True,-3.4624655136084055,0.9818320018098039,2.5681800842285156,144
<keras.src.engine.sequential.Sequential object at 0x427261790>,<keras.src.callbacks.History object at 0x4285b1d50>,128,3,sgd,0.1,mean_squared_logarithmic_error,False,0.4005114139786443,0.24008163451188078,2.385519027709961,127
<keras.src.engine.sequential.Sequential object at 0x4291fa190>,<keras.src.callbacks.History object at 0x429285f10>,128,3,sgd,0.1,mse,True,-3.565758818592788,1.0,0.958122968673706,31
<keras.src.engine.sequential.Sequential object at 0x429521610>,<keras.src.callbacks.History object at 0x429c97d50>,128,3,sgd,0.1,mse,False,-3.565758818592788,1.0,1.0447170734405518,32
<keras.src.engine.sequential.Sequential object at 0x429243dd0>,<keras.src.callbacks.History object at 0x42b1bbf50>,128,3,sgd,0.1,mean_absolute_percentage_error,True,-3.565758818592788,1.0,1.038877010345459,31
<keras.src.engine.sequential.Sequential object at 0x429523dd0>,<keras.src.callbacks.History object at 0x42be648d0>,128,3,sgd,0.1,mean_absolute_percentage_error,False,-1.1893739724373562,0.5284855478848294,1.203909158706665,32
<keras.src.engine.sequential.Sequential object at 0x42ccb77d0>,<keras.src.callbacks.History object at 0x42cce2b50>,128,3,sgd,0.01,mean_squared_logarithmic_error,True,-3.466170810236325,0.9827576661511858,5.21724009513855,331
<keras.src.engine.sequential.Sequential object at 0x42d4df790>,<keras.src.callbacks.History object at 0x42d4cb710>,128,3,sgd,0.01,mean_squared_logarithmic_error,False,0.1507295468377624,0.3032796475868248,7.582431077957153,494
<keras.src.engine.sequential.Sequential object at 0x42ec9ab50>,<keras.src.callbacks.History object at 0x42e19f610>,128,3,sgd,0.01,mse,True,-3.4583331722418826,0.9811329524842669,3.627546787261963,103
<keras.src.engine.sequential.Sequential object at 0x42e5b5950>,<keras.src.callbacks.History object at 0x42e584290>,128,3,sgd,0.01,mse,False,-3.565758818592788,1.0,2.9752559661865234,31
<keras.src.engine.sequential.Sequential object at 0x42e58ab50>,<keras.src.callbacks.History object at 0x42fbf4490>,128,3,sgd,0.01,mean_absolute_percentage_error,True,-3.4497815316498945,0.9796411308385684,2.41422700881958,60
<keras.src.engine.sequential.Sequential object at 0x42be2a210>,<keras.src.callbacks.History object at 0x4320ea990>,128,3,sgd,0.01,mean_absolute_percentage_error,False,0.36318012135114486,0.22103284726645595,4.708094835281372,112
<keras.src.engine.sequential.Sequential object at 0x433976010>,<keras.src.callbacks.History object at 0x4339b0e50>,128,3,sgd,0.001,mean_squared_logarithmic_error,True,-3.4682081428803064,0.9832159758259624,22.035130977630615,582
<keras.src.engine.sequential.Sequential object at 0x427dbab50>,<keras.src.callbacks.History object at 0x42b1c08d0>,128,3,sgd,0.001,mean_squared_logarithmic_error,False,-0.1307865272723565,0.3014123727401643,42.78248691558838,2279
<keras.src.engine.sequential.Sequential object at 0x435285b10>,<keras.src.callbacks.History object at 0x43531fd90>,128,3,sgd,0.001,mse,True,-3.46625886633121,0.9827929111744569,4.7781829833984375,224
<keras.src.engine.sequential.Sequential object at 0x43534df10>,<keras.src.callbacks.History object at 0x43595f950>,128,3,sgd,0.001,mse,False,-3.381278561140838,0.960988002144518,1.8257651329040527,38
<keras.src.engine.sequential.Sequential object at 0x43597e710>,<keras.src.callbacks.History object at 0x43597b8d0>,128,3,sgd,0.001,mean_absolute_percentage_error,True,-3.457404969070261,0.9808167472585205,2.5835719108581543,112
<keras.src.engine.sequential.Sequential object at 0x43595b050>,<keras.src.callbacks.History object at 0x4373eba90>,128,3,sgd,0.001,mean_absolute_percentage_error,False,0.10991149791860111,0.2417661868660298,8.5729341506958,528
<keras.src.engine.sequential.Sequential object at 0x436ec5090>,<keras.src.callbacks.History object at 0x4382708d0>,256,1,adam,0.1,mean_squared_logarithmic_error,True,-3.456891528790961,0.9808302109774037,3.6141140460968018,243
<keras.src.engine.sequential.Sequential object at 0x438708d90>,<keras.src.callbacks.History object at 0x438729890>,256,1,adam,0.1,mean_squared_logarithmic_error,False,0.18174484613445108,0.3086015217066192,1.3981339931488037,40
<keras.src.engine.sequential.Sequential object at 0x437cc7910>,<keras.src.callbacks.History object at 0x437c82e90>,256,1,adam,0.1,mse,True,-3.4564069400567767,0.9815737080882038,1.800396203994751,51
<keras.src.engine.sequential.Sequential object at 0x437cc7210>,<keras.src.callbacks.History object at 0x4399fed50>,256,1,adam,0.1,mse,False,0.30473711139855975,0.32748887710438945,1.1088261604309082,37
<keras.src.engine.sequential.Sequential object at 0x437d06490>,<keras.src.callbacks.History object at 0x439e37250>,256,1,adam,0.1,mean_absolute_percentage_error,True,-3.4858590754789196,0.9866244558940536,0.9124631881713867,32
<keras.src.engine.sequential.Sequential object at 0x43b205350>,<keras.src.callbacks.History object at 0x43b1d9c50>,256,1,adam,0.1,mean_absolute_percentage_error,False,-0.09249131943464062,0.31020401151393007,1.0903711318969727,48
<keras.src.engine.sequential.Sequential object at 0x43b1da9d0>,<keras.src.callbacks.History object at 0x43b51f210>,256,1,adam,0.01,mean_squared_logarithmic_error,True,-3.456626886515938,0.9809321244730338,1.2146801948547363,58
<keras.src.engine.sequential.Sequential object at 0x43b077c50>,<keras.src.callbacks.History object at 0x43b0ea750>,256,1,adam,0.01,mean_squared_logarithmic_error,False,0.2049519156935612,0.2701420987987646,2.485807180404663,167
<keras.src.engine.sequential.Sequential object at 0x43c56dd10>,<keras.src.callbacks.History object at 0x43c5d1850>,256,1,adam,0.01,mse,True,-3.4568232434692705,0.9811956052312616,0.9366929531097412,38
<keras.src.engine.sequential.Sequential object at 0x43bc18590>,<keras.src.callbacks.History object at 0x43c6b2ed0>,256,1,adam,0.01,mse,False,0.4105444755303429,0.30263846489659935,0.931265115737915,41
<keras.src.engine.sequential.Sequential object at 0x43cb429d0>,<keras.src.callbacks.History object at 0x43c667510>,256,1,adam,0.01,mean_absolute_percentage_error,True,-3.4571064321822123,0.9812295185743578,1.411374807357788,81
<keras.src.engine.sequential.Sequential object at 0x43d4d8dd0>,<keras.src.callbacks.History object at 0x43e2c4110>,256,1,adam,0.01,mean_absolute_percentage_error,False,0.22031654036968074,0.24250348842658842,1.7320609092712402,107
<keras.src.engine.sequential.Sequential object at 0x43f193dd0>,<keras.src.callbacks.History object at 0x43f1d6ad0>,256,1,adam,0.001,mean_squared_logarithmic_error,True,-3.457893285589912,0.9814472820818316,5.2345499992370605,357
<keras.src.engine.sequential.Sequential object at 0x43fd57e90>,<keras.src.callbacks.History object at 0x43fd2d390>,256,1,adam,0.001,mean_squared_logarithmic_error,False,0.26783503859785485,0.2637133774273224,13.024039030075073,992
<keras.src.engine.sequential.Sequential object at 0x4408f81d0>,<keras.src.callbacks.History object at 0x44117b290>,256,1,adam,0.001,mse,True,-3.457995258713497,0.9814317008171929,1.5233049392700195,76
<keras.src.engine.sequential.Sequential object at 0x44171a910>,<keras.src.callbacks.History object at 0x4417b0cd0>,256,1,adam,0.001,mse,False,0.39489835505087223,0.30066324391874677,2.3661320209503174,152
<keras.src.engine.sequential.Sequential object at 0x440e93dd0>,<keras.src.callbacks.History object at 0x441b34d90>,256,1,adam,0.001,mean_absolute_percentage_error,True,-3.457688340626796,0.9813992584790973,1.5597949028015137,85
<keras.src.engine.sequential.Sequential object at 0x440ebe5d0>,<keras.src.callbacks.History object at 0x4427a9750>,256,1,adam,0.001,mean_absolute_percentage_error,False,-0.1305811105807686,0.27803777621590176,5.11381983757019,373
<keras.src.engine.sequential.Sequential object at 0x442ea8e90>,<keras.src.callbacks.History object at 0x443aae610>,256,1,sgd,0.1,mean_squared_logarithmic_error,True,-3.4563712178855637,0.9810251138699617,1.0298457145690918,54
<keras.src.engine.sequential.Sequential object at 0x441e177d0>,<keras.src.callbacks.History object at 0x443bb73d0>,256,1,sgd,0.1,mean_squared_logarithmic_error,False,0.17794491345706087,0.2777943620598853,7.088397741317749,562
<keras.src.engine.sequential.Sequential object at 0x443b17e10>,<keras.src.callbacks.History object at 0x44424a710>,256,1,sgd,0.1,mse,True,-3.4487114460108135,0.9798810901927796,0.8067958354949951,35
<keras.src.engine.sequential.Sequential object at 0x4452dd090>,<keras.src.callbacks.History object at 0x445b3c110>,256,1,sgd,0.1,mse,False,-3.565758818592788,1.0,0.7744581699371338,31
<keras.src.engine.sequential.Sequential object at 0x445bf2b10>,<keras.src.callbacks.History object at 0x445632990>,256,1,sgd,0.1,mean_absolute_percentage_error,True,-3.565758818592788,1.0,0.7420179843902588,31
<keras.src.engine.sequential.Sequential object at 0x444216cd0>,<keras.src.callbacks.History object at 0x44575ae10>,256,1,sgd,0.1,mean_absolute_percentage_error,False,0.3042636503274113,0.23890463322524905,1.4666600227355957,91
<keras.src.engine.sequential.Sequential object at 0x445769dd0>,<keras.src.callbacks.History object at 0x4471b8710>,256,1,sgd,0.01,mean_squared_logarithmic_error,True,-3.455885073730797,0.981016252300372,3.8308420181274414,288
<keras.src.engine.sequential.Sequential object at 0x4481f53d0>,<keras.src.callbacks.History object at 0x4477086d0>,256,1,sgd,0.01,mean_squared_logarithmic_error,False,0.15086450827450504,0.27804090974809953,57.52121305465698,4414
<keras.src.engine.sequential.Sequential object at 0x449593dd0>,<keras.src.callbacks.History object at 0x44959f250>,256,1,sgd,0.01,mse,True,-3.454618439497943,0.980901457571763,6.527444839477539,86
<keras.src.engine.sequential.Sequential object at 0x44989a550>,<keras.src.callbacks.History object at 0x44a3b9c10>,256,1,sgd,0.01,mse,False,-3.565758818592788,1.0,0.7228138446807861,32
<keras.src.engine.sequential.Sequential object at 0x44567aa50>,<keras.src.callbacks.History object at 0x449d6e350>,256,1,sgd,0.01,mean_absolute_percentage_error,True,-3.448209228748378,0.9798264855922905,1.892996072769165,126
<keras.src.engine.sequential.Sequential object at 0x44a4f3dd0>,<keras.src.callbacks.History object at 0x449da08d0>,256,1,sgd,0.01,mean_absolute_percentage_error,False,0.2887961037855824,0.22429433610393018,4.5017499923706055,354
<keras.src.engine.sequential.Sequential object at 0x44c0f0610>,<keras.src.callbacks.History object at 0x44c4eda10>,256,1,sgd,0.001,mean_squared_logarithmic_error,True,-3.4567447553140127,0.9810367338797021,24.459091901779175,2015
<keras.src.engine.sequential.Sequential object at 0x44cecc650>,<keras.src.callbacks.History object at 0x44cfe7290>,256,1,sgd,0.001,mean_squared_logarithmic_error,False,-0.42455979448858483,0.32975498062612363,148.4067587852478,10000
<keras.src.engine.sequential.Sequential object at 0x450f27c50>,<keras.src.callbacks.History object at 0x45117ee90>,256,1,sgd,0.001,mse,True,-3.454698592442223,0.9808886994674422,4.459117889404297,311
<keras.src.engine.sequential.Sequential object at 0x451bf9910>,<keras.src.callbacks.History object at 0x4521fa590>,256,1,sgd,0.001,mse,False,0.39224229701087765,0.32696862300700635,1.1622509956359863,41
<keras.src.engine.sequential.Sequential object at 0x4528064d0>,<keras.src.callbacks.History object at 0x4528448d0>,256,1,sgd,0.001,mean_absolute_percentage_error,True,-3.4533318339184964,0.9808430141189376,1.4207179546356201,77
<keras.src.engine.sequential.Sequential object at 0x452193150>,<keras.src.callbacks.History object at 0x452140ed0>,256,1,sgd,0.001,mean_absolute_percentage_error,False,-0.5083319026247692,0.3410021454494667,17.598464965820312,1401
<keras.src.engine.sequential.Sequential object at 0x4532b1910>,<keras.src.callbacks.History object at 0x453503190>,256,2,adam,0.1,mean_squared_logarithmic_error,True,-3.448718242577847,0.9797988710679457,2.2622110843658447,64
<keras.src.engine.sequential.Sequential object at 0x438293dd0>,<keras.src.callbacks.History object at 0x4543a7e10>,256,2,adam,0.1,mean_squared_logarithmic_error,False,0.08450147580185086,0.2801450366682022,1.4726169109344482,37
<keras.src.engine.sequential.Sequential object at 0x4543c8390>,<keras.src.callbacks.History object at 0x45564eed0>,256,2,adam,0.1,mse,True,-3.565758818592788,1.0,1.2099387645721436,31
<keras.src.engine.sequential.Sequential object at 0x4556a3850>,<keras.src.callbacks.History object at 0x4558b5590>,256,2,adam,0.1,mse,False,0.40732697170088183,0.30346442875402724,2.013650894165039,81
<keras.src.engine.sequential.Sequential object at 0x4561c3110>,<keras.src.callbacks.History object at 0x456c34d50>,256,2,adam,0.1,mean_absolute_percentage_error,True,-3.565758818592788,1.0,1.0446488857269287,31
<keras.src.engine.sequential.Sequential object at 0x456c6dbd0>,<keras.src.callbacks.History object at 0x4575745d0>,256,2,adam,0.1,mean_absolute_percentage_error,False,0.11169890647888947,0.2767215788324816,1.5779199600219727,50
<keras.src.engine.sequential.Sequential object at 0x45759f910>,<keras.src.callbacks.History object at 0x458019790>,256,2,adam,0.01,mean_squared_logarithmic_error,True,-3.4494535466475114,0.9797601818832753,3.7630817890167236,170
<keras.src.engine.sequential.Sequential object at 0x4599b4fd0>,<keras.src.callbacks.History object at 0x459274450>,256,2,adam,0.01,mean_squared_logarithmic_error,False,0.40039651954582944,0.2589585297464093,2.404273271560669,93
<keras.src.engine.sequential.Sequential object at 0x4593d9610>,<keras.src.callbacks.History object at 0x45ae72810>,256,2,adam,0.01,mse,True,-3.448017050732143,0.9797110154314639,3.968825101852417,205
<keras.src.engine.sequential.Sequential object at 0x45c0dbdd0>,<keras.src.callbacks.History object at 0x45c16c5d0>,256,2,adam,0.01,mse,False,0.34699633939578933,0.297581093549532,1.9661130905151367,74
<keras.src.engine.sequential.Sequential object at 0x45affbdd0>,<keras.src.callbacks.History object at 0x45d175d10>,256,2,adam,0.01,mean_absolute_percentage_error,True,-3.4493302604003047,0.9798075892635234,3.0290920734405518,116
<keras.src.engine.sequential.Sequential object at 0x45da19610>,<keras.src.callbacks.History object at 0x45dae2fd0>,256,2,adam,0.01,mean_absolute_percentage_error,False,0.2714161294008872,0.22028184927394887,1.8789350986480713,64
<keras.src.engine.sequential.Sequential object at 0x45da7da90>,<keras.src.callbacks.History object at 0x45e646f10>,256,2,adam,0.001,mean_squared_logarithmic_error,True,-3.4562154795349223,0.9807401556466938,3.795304775238037,114
<keras.src.engine.sequential.Sequential object at 0x45e656f50>,<keras.src.callbacks.History object at 0x45e9d1010>,256,2,adam,0.001,mean_squared_logarithmic_error,False,0.3022985911310918,0.2843451674641043,4.556846857070923,228
<keras.src.engine.sequential.Sequential object at 0x4701d8c10>,<keras.src.callbacks.History object at 0x45fbca6d0>,256,2,adam,0.001,mse,True,-3.4565207248296357,0.9814496056814284,2.3926987648010254,100
<keras.src.engine.sequential.Sequential object at 0x471655290>,<keras.src.callbacks.History object at 0x45fbe8250>,256,2,adam,0.001,mse,False,0.28608199906275744,0.312118227281953,1.8418161869049072,78
<keras.src.engine.sequential.Sequential object at 0x45ea10850>,<keras.src.callbacks.History object at 0x472aae350>,256,2,adam,0.001,mean_absolute_percentage_error,True,-3.4548412145844383,0.9812345657718063,2.7480032444000244,106
<keras.src.engine.sequential.Sequential object at 0x472ba2ed0>,<keras.src.callbacks.History object at 0x473e3a150>,256,2,adam,0.001,mean_absolute_percentage_error,False,0.22065918813808227,0.22951387376109672,2.5026779174804688,114
<keras.src.engine.sequential.Sequential object at 0x473632b50>,<keras.src.callbacks.History object at 0x4741f0450>,256,2,sgd,0.1,mean_squared_logarithmic_error,True,-3.4623041658478817,0.9821980437747662,3.2586827278137207,163
<keras.src.engine.sequential.Sequential object at 0x474fc3dd0>,<keras.src.callbacks.History object at 0x47506c650>,256,2,sgd,0.1,mean_squared_logarithmic_error,False,0.3682195692273159,0.23826467126721482,3.6034162044525146,198
<keras.src.engine.sequential.Sequential object at 0x475b2ae50>,<keras.src.callbacks.History object at 0x475235c50>,256,2,sgd,0.1,mse,True,-3.565728761008655,0.9999894957218131,1.0178203582763672,31
<keras.src.engine.sequential.Sequential object at 0x475b1ab10>,<keras.src.callbacks.History object at 0x475e7e7d0>,256,2,sgd,0.1,mse,False,-3.565758818592788,1.0,0.9768037796020508,31
<keras.src.engine.sequential.Sequential object at 0x475d165d0>,<keras.src.callbacks.History object at 0x4764a35d0>,256,2,sgd,0.1,mean_absolute_percentage_error,True,-3.565758818592788,1.0,1.2360351085662842,31
<keras.src.engine.sequential.Sequential object at 0x47783bdd0>,<keras.src.callbacks.History object at 0x475294350>,256,2,sgd,0.1,mean_absolute_percentage_error,False,-0.6404062818463871,0.4171737663228214,1.2366151809692383,35
<keras.src.engine.sequential.Sequential object at 0x475c8c650>,<keras.src.callbacks.History object at 0x478244390>,256,2,sgd,0.01,mean_squared_logarithmic_error,True,-3.4648325460394593,0.982558109485947,5.4316301345825195,267
<keras.src.engine.sequential.Sequential object at 0x47928bdd0>,<keras.src.callbacks.History object at 0x4792ee1d0>,256,2,sgd,0.01,mean_squared_logarithmic_error,False,0.27227768266969454,0.2568824990463969,16.926291942596436,1019
<keras.src.engine.sequential.Sequential object at 0x47999a8d0>,<keras.src.callbacks.History object at 0x479207e10>,256,2,sgd,0.01,mse,True,-3.4565951354207236,0.981199294246738,3.7174007892608643,188
<keras.src.engine.sequential.Sequential object at 0x4798071d0>,<keras.src.callbacks.History object at 0x47a6dddd0>,256,2,sgd,0.01,mse,False,-3.565758818592788,1.0,1.2825570106506348,32
<keras.src.engine.sequential.Sequential object at 0x4795d3dd0>,<keras.src.callbacks.History object at 0x47b72db90>,256,2,sgd,0.01,mean_absolute_percentage_error,True,-3.519948751098698,0.9921946352262058,1.0563831329345703,31
<keras.src.engine.sequential.Sequential object at 0x47a5186d0>,<keras.src.callbacks.History object at 0x47c119690>,256,2,sgd,0.01,mean_absolute_percentage_error,False,0.27741194797908686,0.25399874583553694,1.9195399284362793,84
<keras.src.engine.sequential.Sequential object at 0x47c6e0910>,<keras.src.callbacks.History object at 0x47da6c350>,256,2,sgd,0.001,mean_squared_logarithmic_error,True,-3.4629317958463384,0.9822794483804465,7.507412910461426,446
<keras.src.engine.sequential.Sequential object at 0x47e617510>,<keras.src.callbacks.History object at 0x47e61a950>,256,2,sgd,0.001,mean_squared_logarithmic_error,False,-0.1180466418947621,0.28397258619310217,66.13358211517334,3150
<keras.src.engine.sequential.Sequential object at 0x480f83dd0>,<keras.src.callbacks.History object at 0x47ed3d5d0>,256,2,sgd,0.001,mse,True,-3.4654063987996055,0.982362525768887,5.222625970840454,180
<keras.src.engine.sequential.Sequential object at 0x47e23ef50>,<keras.src.callbacks.History object at 0x480e3fe90>,256,2,sgd,0.001,mse,False,-3.565758818592788,1.0,1.613457202911377,31
<keras.src.engine.sequential.Sequential object at 0x480ddfd50>,<keras.src.callbacks.History object at 0x482395190>,256,2,sgd,0.001,mean_absolute_percentage_error,True,-3.4520292586523773,0.9802537899979948,3.391155958175659,154
<keras.src.engine.sequential.Sequential object at 0x483289ed0>,<keras.src.callbacks.History object at 0x482c24b90>,256,2,sgd,0.001,mean_absolute_percentage_error,False,0.16795786863560447,0.24520074832019248,7.6030731201171875,405
<keras.src.engine.sequential.Sequential object at 0x480e87bd0>,<keras.src.callbacks.History object at 0x48392f1d0>,256,3,adam,0.1,mean_squared_logarithmic_error,True,-3.4464106386388176,0.9793401594887707,3.562594175338745,90
<keras.src.engine.sequential.Sequential object at 0x480b9b810>,<keras.src.callbacks.History object at 0x4851112d0>,256,3,adam,0.1,mean_squared_logarithmic_error,False,0.3884616857048202,0.2849267079269564,3.963096857070923,86
<keras.src.engine.sequential.Sequential object at 0x483f9bdd0>,<keras.src.callbacks.History object at 0x485c37990>,256,3,adam,0.1,mse,True,-3.565758818592788,1.0,1.9586219787597656,31
<keras.src.engine.sequential.Sequential object at 0x4854f1bd0>,<keras.src.callbacks.History object at 0x483f388d0>,256,3,adam,0.1,mse,False,0.48927658968717813,0.2494051316336126,9.038587093353271,84
<keras.src.engine.sequential.Sequential object at 0x486ddd790>,<keras.src.callbacks.History object at 0x487f73b10>,256,3,adam,0.1,mean_absolute_percentage_error,True,-3.565758818592788,1.0,3.155359983444214,31
<keras.src.engine.sequential.Sequential object at 0x486e0dc50>,<keras.src.callbacks.History object at 0x4911b81d0>,256,3,adam,0.1,mean_absolute_percentage_error,False,0.20103271238449716,0.2592471489680766,4.306492805480957,67
<keras.src.engine.sequential.Sequential object at 0x4925b1650>,<keras.src.callbacks.History object at 0x49263f950>,256,3,adam,0.01,mean_squared_logarithmic_error,True,-3.4465725588533402,0.9796156387258189,6.747430086135864,163
<keras.src.engine.sequential.Sequential object at 0x493248890>,<keras.src.callbacks.History object at 0x4914c45d0>,256,3,adam,0.01,mean_squared_logarithmic_error,False,0.5313617401602941,0.2525406682583368,7.743273019790649,151
<keras.src.engine.sequential.Sequential object at 0x493ca6150>,<keras.src.callbacks.History object at 0x493aaafd0>,256,3,adam,0.01,mse,True,-3.4476003543427236,0.9798309163329719,4.821480751037598,149
<keras.src.engine.sequential.Sequential object at 0x493acd410>,<keras.src.callbacks.History object at 0x4959aeb10>,256,3,adam,0.01,mse,False,0.4041315788353912,0.29278096667530074,2.8385932445526123,61
<keras.src.engine.sequential.Sequential object at 0x49477b510>,<keras.src.callbacks.History object at 0x495a9a250>,256,3,adam,0.01,mean_absolute_percentage_error,True,-3.44895566887212,0.9798824868227598,3.5099949836730957,94
<keras.src.engine.sequential.Sequential object at 0x496815550>,<keras.src.callbacks.History object at 0x497a246d0>,256,3,adam,0.01,mean_absolute_percentage_error,False,0.34791878115943387,0.2200747255865911,6.553287982940674,95
<keras.src.engine.sequential.Sequential object at 0x497a6f7d0>,<keras.src.callbacks.History object at 0x4980115d0>,256,3,adam,0.001,mean_squared_logarithmic_error,True,-3.448319028647118,0.9800409045256445,9.004388093948364,111
<keras.src.engine.sequential.Sequential object at 0x49866d950>,<keras.src.callbacks.History object at 0x499953090>,256,3,adam,0.001,mean_squared_logarithmic_error,False,0.32724477686387354,0.25215241516949494,6.66351580619812,203
<keras.src.engine.sequential.Sequential object at 0x4998b5790>,<keras.src.callbacks.History object at 0x49ae04fd0>,256,3,adam,0.001,mse,True,-3.452313708433416,0.980426598567484,4.041357040405273,123
<keras.src.engine.sequential.Sequential object at 0x4981ee1d0>,<keras.src.callbacks.History object at 0x49b0f84d0>,256,3,adam,0.001,mse,False,0.3630448903656375,0.3455901663757159,4.012979030609131,139
<keras.src.engine.sequential.Sequential object at 0x49b053dd0>,<keras.src.callbacks.History object at 0x49cf7df50>,256,3,adam,0.001,mean_absolute_percentage_error,True,-3.4485906400969473,0.9798138279950517,3.8215160369873047,116
